task,fleet_size,locations,infrastructure,policy,order,seed,policy_seed,day,started_utc,process_seconds,requests,steps,reset_seconds,wall_seconds,agent_seconds,environment_seconds,overhead_seconds,ms_per_decision_epoch,agent_ms_per_epoch,environment_ms_per_epoch,reward
8,500,40,S40_10_10,nearest,0,100001,200001,17,2026-09-09T15:27:16.550717+00:00,7.04899792599997,10000,10096,0.08796452905517071,7.102222419925965,2.5743106533773243,4.520100004621781,0.007811761926859617,0.7034689401669934,0.25498322636463194,0.4477119655924902,165327.17513838067
8,500,40,S40_10_10,random,1,100001,200001,17,2026-09-09T15:27:23.718433+00:00,12.750233091000041,10000,18634,0.06491321104113013,12.842366911005229,3.2575715052662417,9.569815992726944,0.014979413012042642,0.6891900242033503,0.17481869192155425,0.5135674569457414,154778.3627950016
8,500,40,S40_10_10,ppo_sampled,2,100001,200001,17,2026-09-09T15:27:36.625219+00:00,14.484939138999948,10000,18910,0.06384912400972098,14.585120341042057,4.88942455034703,9.680634624441154,0.015061166253872216,0.7712913982571157,0.25856290588826175,0.5119320266758939,159949.819491799
8,500,40,S40_10_10,random,0,100002,200002,31,2026-09-09T15:27:51.299311+00:00,12.69291491699994,10000,18553,0.08838108007330447,12.775107815978117,3.2375045369844884,9.52269607805647,0.01490720093715936,0.688573697837445,0.1745003253912838,0.5132698796990497,154502.8634949419
8,500,40,S40_10_10,ppo_sampled,1,100002,200002,31,2026-09-09T15:28:04.139514+00:00,14.336695243000008,10000,18710,0.0645006470149383,14.429185239016078,4.85898961185012,9.555337270488963,0.014858356676995754,0.7712017765374708,0.2597001395964789,0.5107074970865293,160216.45646767545
8,500,40,S40_10_10,nearest,2,100002,200002,31,2026-09-09T15:28:18.633505+00:00,7.029673029000037,10000,10096,0.06422249495517462,7.074163889046758,2.5556179193081334,4.510810673935339,0.007735295803286135,0.7006897671401305,0.25313172734826994,0.44679186548487904,164967.58079303426
8,500,40,S40_10_10,ppo_sampled,0,100003,200003,30,2026-09-09T15:28:25.797069+00:00,14.394441093999944,10000,18783,0.08881098707206547,14.489071300020441,4.865792331052944,9.60824187786784,0.015037091099657118,0.7713928179747879,0.2590529910585606,0.5115392577260204,160235.82298518583
8,500,40,S40_10_10,nearest,1,100003,200003,30,2026-09-09T15:28:40.351073+00:00,6.994389669999919,10000,10096,0.06427623704075813,7.04031929501798,2.534636336611584,4.497892633546144,0.00779032486025244,0.6973374896016225,0.25105351987040253,0.4455123448441109,165080.05991972765
8,500,40,S40_10_10,random,2,100003,200003,30,2026-09-09T15:28:47.455939+00:00,12.727221942000028,10000,18499,0.0639977240934968,12.806843713042326,3.237540034460835,9.554603629861958,0.014700048719532788,0.692299243907364,0.17501162411269988,0.516492979613058,153853.24842293185
8,500,40,S40_10_10,nearest,0,100004,200004,18,2026-09-09T15:29:00.351725+00:00,7.08406208100007,10000,10096,0.0883318189298734,7.132735174964182,2.5778851883951575,4.547097109956667,0.007752876612357795,0.706491201957625,0.25533728094246805,0.4503860053443608,167642.491706199
8,500,40,S40_10_10,random,1,100004,200004,18,2026-09-09T15:29:07.549879+00:00,12.607404480000014,10000,18482,0.06486197502817959,12.697249581920914,3.2307854320388287,9.451807262725197,0.014656887156888843,0.6870062537561364,0.17480713299636558,0.5114060849867545,153971.0798589687
8,500,40,S40_10_10,ppo_sampled,2,100004,200004,18,2026-09-09T15:29:20.311929+00:00,14.503185796000025,10000,18786,0.06416948605328798,14.604608730995096,4.888373443391174,9.701096577686258,0.015138709917664528,0.7774198195994408,0.26021364012515563,0.5164003288452176,158877.386335248
9,1000,5,S05_1_200,nearest,0,100000,200000,5,2026-09-09T15:30:33.243220+00:00,13.641604234000056,20000,20096,0.12883717694785446,13.736254657967947,5.355849758023396,8.364704007632099,0.015700892312452197,0.6835317803527043,0.26651322442393494,0.4162372615262788,284026.9294425696
9,1000,5,S05_1_200,random,1,100000,200000,5,2026-09-09T15:30:47.120537+00:00,20.786574157000018,20000,33274,0.14046422601677477,20.925022755982354,5.908792801084928,14.988957786932588,0.027272167964838445,0.6288700714065744,0.17757987621220558,0.4504705712247577,289991.69588699576
9,1000,5,S05_1_200,ppo_sampled,2,100000,200000,5,2026-09-09T15:31:08.171466+00:00,21.92622460000007,20000,33016,0.12532140198163688,22.068578236037865,7.359565264196135,14.682965014246292,0.026047957595437765,0.6684207122618689,0.22290905210189407,0.4447227106326112,293778.27103190584
9,1000,5,S05_1_200,random,0,100001,200001,17,2026-09-09T15:31:30.472033+00:00,20.949851954999986,20000,33519,0.23136525496374816,21.083028066088445,5.90491013857536,15.151734364684671,0.026383562828414142,0.628987382263446,0.17616605920747516,0.45203420044406667,297006.35322625283
9,1000,5,S05_1_200,ppo_sampled,1,100001,200001,17,2026-09-09T15:31:51.681292+00:00,22.193674828999974,20000,33434,0.1256506700301543,22.329478881903924,7.403279965859838,14.899217143305577,0.02698177273850888,0.667867406888315,0.2214296813381539,0.4456307095563073,301990.27141307964
9,1000,5,S05_1_200,nearest,2,100001,200001,17,2026-09-09T15:32:14.136484+00:00,13.584344910000027,20000,20096,0.12515001103747636,13.670358092989773,5.327708590310067,8.32749352348037,0.015155979199334979,0.6802526917291886,0.2651128876547605,0.4143856251731872,280086.0022313803
9,1000,5,S05_1_200,ppo_sampled,0,100002,200002,31,2026-09-09T15:32:28.030419+00:00,22.218915702000004,20000,33436,0.22301132697612047,22.356962998048402,7.4612859088229015,14.869529499788769,0.026147589436732233,0.6686494496365715,0.22315127134893234,0.4447161592232554,304110.8838611151
9,1000,5,S05_1_200,nearest,1,100002,200002,31,2026-09-09T15:32:50.515067+00:00,13.517391875000158,20000,20096,0.1270963529823348,13.602902352926321,5.3348694207379594,8.252977057592943,0.015055874595418572,0.67689601676584,0.2654692187867217,0.41067760039773804,273098.2283817405
9,1000,5,S05_1_200,random,2,100002,200002,31,2026-09-09T15:33:04.244520+00:00,20.951179074000038,20000,33599,0.1259739879751578,21.081411505001597,5.901785093243234,15.152786003309302,0.026840408449061215,0.6274416353165748,0.1756535936558598,0.4509891962055211,302358.6630645863
9,1000,5,S05_1_200,nearest,0,100003,200003,30,2026-09-09T15:33:25.546254+00:00,13.479192186000091,20000,20096,0.21973302692640573,13.561915411963128,5.268280963064171,8.278550044400617,0.0150844044983387,0.6748564595921143,0.26215570078941935,0.4119501415406358,276090.4637569655
9,1000,5,S05_1_200,random,1,100003,200003,30,2026-09-09T15:33:39.235346+00:00,20.904233122999813,20000,33489,0.12656163901556283,21.034911190974526,5.903996924171224,15.104676559683867,0.026237707119435072,0.6281140431477359,0.17629660259103658,0.4510339681592125,299978.7067837639
9,1000,5,S05_1_200,ppo_sampled,2,100003,200003,30,2026-09-09T15:34:00.396864+00:00,22.054490606000172,20000,33256,0.12603487202432007,22.18849690502975,7.403985111275688,14.758562273578718,0.025949520175345242,0.6672028176879286,0.2226360690183933,0.44378645277780604,302623.7573071546
9,1000,5,S05_1_200,random,0,100004,200004,18,2026-09-09T15:34:22.833969+00:00,20.968751396999778,20000,33485,0.24800415697973222,21.0984023809433,5.920450015226379,15.150759515818208,0.027192849898710847,0.6300851838418187,0.1768090194184375,0.45246407393812776,300065.3741130107
9,1000,5,S05_1_200,ppo_sampled,1,100004,200004,18,2026-09-09T15:34:44.059030+00:00,22.25627462400007,20000,33339,0.1260429279645905,22.39253703097347,7.48334832850378,14.882839405559935,0.02634929690975696,0.671661928401376,0.22446229126559825,0.44640929258705825,302622.70388863405
9,1000,5,S05_1_200,nearest,2,100004,200004,18,2026-09-09T15:35:06.577819+00:00,13.563766029999897,20000,20096,0.1256570239784196,13.64975535904523,5.324104821775109,8.310509316739626,0.015141220530495048,0.6792274760671392,0.2649335600007518,0.4135404715734289,283122.20324095554
10,1000,10,S10_2_100,random,0,100000,200000,5,2026-09-09T15:36:21.128423+00:00,21.816804747999868,20000,33736,0.12686263490468264,21.94087892898824,6.0855838533025235,15.827664664015174,0.027630411670543253,0.6503698994838819,0.1803884234438737,0.4691624574346447,298061.91827864223
10,1000,10,S10_2_100,ppo_sampled,1,100000,200000,5,2026-09-09T15:36:43.195276+00:00,23.394459478000044,20000,33798,0.12541211489588022,23.53040102799423,7.796224737656303,15.707320129615255,0.02685616072267294,0.6962069065623477,0.23067118579964208,0.46474111277635527,301739.723929519
10,1000,10,S10_2_100,nearest,2,100000,200000,5,2026-09-09T15:37:06.851381+00:00,14.203647607999983,20000,20096,0.12512826302554458,14.29107209504582,5.675620106630959,8.60002863779664,0.015423350618220866,0.711140132118124,0.2824253635863335,0.4279472849222054,311215.78945628647
10,1000,10,S10_2_100,ppo_sampled,0,100001,200001,17,2026-09-09T15:37:21.291814+00:00,23.78290905499989,20000,34071,0.14873804000671953,23.92321104207076,7.919299369095825,15.976753962924704,0.02715771005023271,0.7021575839297574,0.23243519031128598,0.46892530195546667,306159.9802644536
10,1000,10,S10_2_100,nearest,1,100001,200001,17,2026-09-09T15:37:45.340244+00:00,14.202165991999891,20000,20096,0.12464271206408739,14.28661100694444,5.637937316671014,8.633347022812814,0.015326667460612953,0.710918143259576,0.280550224754728,0.4296052459600325,316907.81912827265
10,1000,10,S10_2_100,random,2,100001,200001,17,2026-09-09T15:37:59.754150+00:00,22.145338478999975,20000,34132,0.12670164403971285,22.28217601403594,6.174583138083108,16.080681376508437,0.026911499444395304,0.6528236263341128,0.18090305689918867,0.4711321158006691,305282.8390289575
